symbol,n_days,n_filing,n_folds,roc_auc_lm1n_all,pr_auc_lm1n_all,f1_lm1n_all,brier_lm1n_all,ece_lm1n_all,roc_auc_lm1n_filing,pr_auc_lm1n_filing,f1_lm1n_filing,brier_lm1n_filing,ece_lm1n_filing,roc_auc_lm2v_all,pr_auc_lm2v_all,f1_lm2v_all,brier_lm2v_all,ece_lm2v_all,roc_auc_lm2v_filing,pr_auc_lm2v_filing,f1_lm2v_filing,brier_lm2v_filing,ece_lm2v_filing,roc_auc_lm3t_all,pr_auc_lm3t_all,f1_lm3t_all,brier_lm3t_all,ece_lm3t_all,roc_auc_lm3t_filing,pr_auc_lm3t_filing,f1_lm3t_filing,brier_lm3t_filing,ece_lm3t_filing,roc_auc_gm1n_all,pr_auc_gm1n_all,f1_gm1n_all,brier_gm1n_all,ece_gm1n_all,roc_auc_gm1n_filing,pr_auc_gm1n_filing,f1_gm1n_filing,brier_gm1n_filing,ece_gm1n_filing,roc_auc_gm2v_all,pr_auc_gm2v_all,f1_gm2v_all,brier_gm2v_all,ece_gm2v_all,roc_auc_gm2v_filing,pr_auc_gm2v_filing,f1_gm2v_filing,brier_gm2v_filing,ece_gm2v_filing,roc_auc_gm3t_all,pr_auc_gm3t_all,f1_gm3t_all,brier_gm3t_all,ece_gm3t_all,roc_auc_gm3t_filing,pr_auc_gm3t_filing,f1_gm3t_filing,brier_gm3t_filing,ece_gm3t_filing,roc_auc_le12_all,pr_auc_le12_all,f1_le12_all,brier_le12_all,ece_le12_all,roc_auc_le12_filing,pr_auc_le12_filing,f1_le12_filing,brier_le12_filing,ece_le12_filing,roc_auc_le3_all,pr_auc_le3_all,f1_le3_all,brier_le3_all,ece_le3_all,roc_auc_le3_filing,pr_auc_le3_filing,f1_le3_filing,brier_le3_filing,ece_le3_filing,roc_auc_ge12_all,pr_auc_ge12_all,f1_ge12_all,brier_ge12_all,ece_ge12_all,roc_auc_ge12_filing,pr_auc_ge12_filing,f1_ge12_filing,brier_ge12_filing,ece_ge12_filing,roc_auc_ge3_all,pr_auc_ge3_all,f1_ge3_all,brier_ge3_all,ece_ge3_all,roc_auc_ge3_filing,pr_auc_ge3_filing,f1_ge3_filing,brier_ge3_filing,ece_ge3_filing,roc_auc_lt12_all,pr_auc_lt12_all,f1_lt12_all,brier_lt12_all,ece_lt12_all,roc_auc_lt12_filing,pr_auc_lt12_filing,f1_lt12_filing,brier_lt12_filing,ece_lt12_filing,roc_auc_lt3_all,pr_auc_lt3_all,f1_lt3_all,brier_lt3_all,ece_lt3_all,roc_auc_lt3_filing,pr_auc_lt3_filing,f1_lt3_filing,brier_lt3_filing,ece_lt3_filing,roc_auc_cx_all,pr_auc_cx_all,f1_cx_all,brier_cx_all,ece_cx_all,roc_auc_cx_filing,pr_auc_cx_filing,f1_cx_filing,brier_cx_filing,ece_cx_filing
SBILIFE,488,43,8,0.49844469820207393,0.5461461100730819,0.4865101144517861,0.27382228367857997,0.17364494792319518,0.5503086419753087,0.7171151232659169,0.7190476190476192,0.26309779651370474,0.2678071453174955,0.5116650940592589,0.5690881742550029,0.423419195468276,0.26013326626377664,0.10792714857706569,0.43659611992945324,0.7061898272215732,0.42418546365914783,0.2583926422075932,0.20732025717557967,0.5159559367138438,0.560828235753538,0.4032036339508621,0.25641423024305676,0.09512200696796774,0.5755291005291006,0.7655071119356833,0.35555555555555557,0.25365860930861145,0.1653746564141288,0.5246574294113318,0.5354555728139027,0.5194818729794131,0.25992982858731656,0.11836866764701634,0.36305114638447966,0.610930735930736,0.6384615384615385,0.2558751666795626,0.22053273091626013,0.5034139548181106,0.5173734235778875,0.4378147590323319,0.2674322265254865,0.12011809626391548,0.5380952380952381,0.7291406124739458,0.5666666666666668,0.24402112182318106,0.14408349058831152,0.5324241766778135,0.5277827287629322,0.42589710242604095,0.25533735854641604,0.09106433290447341,0.5658730158730159,0.6849206349206348,0.41904761904761906,0.24721485373944596,0.14458286156111366,0.4971217591727767,0.5296060132154461,0.35960316382342217,0.2580122100897366,0.07905565884387386,0.4826278659611993,0.7331078166395626,0.2857142857142857,0.24532789687263098,0.1404564011528371,0.481801611801714,0.5058796380494253,0.37756041301829885,0.26124428642161324,0.0982915607440768,0.5096560846560846,0.6801413606969162,0.2916666666666667,0.2550068450308804,0.18699711759943283,0.4983984545815413,0.5112245577347334,0.5049390813061496,0.26684060995070225,0.15093806223356582,0.38591269841269843,0.6090715354604244,0.5735930735930737,0.2508101571649137,0.19923041926476434,0.557732551015691,0.5438737759562148,0.4884261471635941,0.25753912935434137,0.12401412454173581,0.40019841269841266,0.629706456095345,0.5857142857142857,0.2589293521716544,0.21061755122838266,0.4997899276293972,0.5594092409052682,0.4497467409439343,0.27168400920034863,0.16143681125045567,0.5171516754850088,0.7390727952235888,0.612280701754386,0.2735616242074395,0.27087082406323454,0.500243369398935,0.5560167001616566,0.37911386548503256,0.2559199367865537,0.08914115930461686,0.5277336860670194,0.7503140818617009,0.4523809523809524,0.24851992721809416,0.14736043366317983,0.5118595914546389,0.5703533271575145,0.3744244493854437,0.25590430014736687,0.09587657263563396,0.48500881834215165,0.7203222703222704,0.4523809523809524,0.2489915433573632,0.1499891920136142
SBIN,488,78,8,0.5507638651061747,0.5972791334761178,0.40426993884985685,0.2694795356733428,0.1489125807181813,0.5950947971781305,0.6663999034996841,0.6127380952380952,0.25119784203751533,0.15348274045411298,0.5373528118500133,0.5822469495465037,0.4526557698200142,0.27951208601860467,0.17888736666512461,0.47515432098765426,0.576521404745734,0.5849137931034483,0.28930589437056864,0.2881673000972717,0.5274079410559036,0.5930786487089698,0.38316209866122836,0.29224327767943903,0.16773499879449943,0.4861910273368607,0.6515123762438972,0.6145833333333333,0.28825238907752443,0.20415432107507994,0.5454068570919341,0.5883139730706134,0.516124616124616,0.2631153768785394,0.155487151478168,0.5582658179012345,0.6369570531664185,0.6546794871794872,0.2734488716975445,0.1861560086982077,0.5303519232190715,0.5623015459567389,0.42671940918239176,0.2723478610923079,0.1440830279517513,0.5010471781305114,0.5937034030784031,0.5125111957008509,0.2623305365737288,0.18199218636570486,0.47834104979075276,0.5199828941166134,0.4079548861489346,0.26935171095369104,0.1359333577283142,0.5006944444444444,0.5509320175438597,0.5587878787878788,0.25026897372184614,0.05436692691572394,0.5429027908201165,0.5988810692315576,0.46015582460492865,0.30542634503762045,0.19872177149262202,0.5058504188712523,0.6127625573839454,0.6376915708812261,0.2804041267710122,0.19454578910286646,0.5613784758754761,0.628889966460308,0.48031929113893995,0.2946904682474987,0.16892019060404068,0.724958664021164,0.785123312145371,0.7168269230769231,0.28639608136728,0.22519655824628837,0.533000337228077,0.5796973671569152,0.43693012140923304,0.26637828690710086,0.1615420989647582,0.4192570546737214,0.5482966347807678,0.4932471264367816,0.2784646435476868,0.21262020774780827,0.4854020819489759,0.5480866445192317,0.306515580427395,0.28097836020482947,0.17837464037306155,0.3779431216931217,0.5176738526828826,0.38824224021592446,0.293756000518103,0.2185710061805575,0.53255063063237,0.5745743411868764,0.394115874971229,0.2756721062399067,0.1797641717622695,0.45262345679012345,0.5779508875722755,0.5849137931034483,0.2782466826834096,0.23102939851532056,0.5486971484500233,0.5961324912260858,0.40201628972120773,0.2567752064528886,0.09557339958533073,0.4501212522045856,0.5980913877311581,0.6649137931034483,0.25029277718369053,0.09016896276896534,0.5681316670451553,0.6048428291765625,0.41177299711782467,0.25578067979357894,0.10849780066120825,0.5704309964726632,0.665900176666108,0.6670689655172414,0.2474407487919915,0.11928595762495653
SHREECEM,488,49,8,0.533967368274511,0.5098642887809113,0.28465607668193876,0.25822846774051766,0.11764571247869755,0.6662698412698412,0.5619394626537484,0.1851851851851852,0.2362749780365362,0.168464476063703,0.565743910295802,0.5442367206417993,0.34041836233031986,0.25695362245629283,0.10889079221183913,0.6277777777777778,0.6126780626780627,0.3,0.24288613724077954,0.18217480570169595,0.4297305769593028,0.4430476524408753,0.20094536193857077,0.29978377496805386,0.18491806480540182,0.5218253968253967,0.5163336663336663,0.13333333333333333,0.24810745851450844,0.2297419978945429,0.5248724744030757,0.4780948218560273,0.34981160567675346,0.2545687369120916,0.11528842842099524,0.458531746031746,0.4336996336996337,0.1851851851851852,0.2535395480960809,0.20789777749453955,0.4590117057802152,0.44237823479955685,0.22243018419489008,0.25288498793458425,0.09174312835049261,0.40912698412698406,0.3557509157509158,0.17777777777777778,0.24448799974862104,0.15634484384198902,0.5277005101131569,0.4811829708076094,0.2148765506524127,0.2554652613650691,0.09371652127372807,0.6277777777777778,0.47079772079772075,0.1851851851851852,0.2383705911647839,0.2258726565072746,0.4952270259299766,0.4968477083628935,0.1908270192901133,0.25138168842782493,0.09765864760994371,0.41111111111111115,0.4679285264999551,0.20000000000000004,0.24474013606473713,0.22577024581793512,0.5282172696916548,0.5237811351314368,0.20815589582830962,0.25343956459432837,0.11406864532314073,0.4166666666666667,0.4324042359756645,0.07407407407407407,0.2531722612594944,0.26728721826165025,0.4876224737835375,0.4590152323831582,0.22719305407612075,0.2570559523592336,0.11299894335098487,0.6277777777777778,0.4974969474969475,0.0,0.23477675416365126,0.11828371091258327,0.5034828723391437,0.4679083118589507,0.21567216257354238,0.25903734577407245,0.11362712318516846,0.6,0.45675620675620676,0.1111111111111111,0.23174860561021868,0.15209137099577816,0.5448351816478714,0.5248105382889908,0.335979418655334,0.26091985064435097,0.13998264888423692,0.6789682539682541,0.6694467701610559,0.3,0.24225525720685667,0.2382362520575337,0.5108521045833735,0.48806853822547624,0.19535286463316623,0.25092529306552,0.07107767716416791,0.5964285714285714,0.5889905861334432,0.1851851851851852,0.2431922489735295,0.161869619315318,0.5303625783940249,0.5101817543557406,0.1939655172413793,0.2507963679107913,0.07322634252205022,0.6170634920634921,0.6412801484230055,0.1851851851851852,0.24300903769915075,0.15155335227730235
SHRIRAMFIN,488,86,8,0.46542065309997344,0.5226810677147244,0.4103332837375391,0.26577547948666347,0.12904226011795128,0.44515542328042323,0.6216111263616435,0.412796697626419,0.26355970694874653,0.15372701328688992,0.5179014252925704,0.5745558836186058,0.3275029274004684,0.2664408489247224,0.1300558273128073,0.49541997354497347,0.6770508136289317,0.2551282051282051,0.2769029152254871,0.1757181672703674,0.4856927720445886,0.5322692529695064,0.3883402349416394,0.31095216542046106,0.18310652435083621,0.46549272486772486,0.5849043883204572,0.21372549019607845,0.39504846223244006,0.3412470393926923,0.5151999186049975,0.5417120562356675,0.4355852036513493,0.2624372588684755,0.13429436574172182,0.452744708994709,0.6131385587417671,0.4827786377708978,0.30012012625984413,0.2888407257860542,0.45830691121351375,0.5050793341360067,0.41325737968305365,0.27623192524787993,0.15984382611336406,0.5023561507936508,0.6303038082369223,0.44285714285714284,0.2772115978008851,0.20183125457645068,0.499471385877699,0.520440116430348,0.3130413839755103,0.26031677984491974,0.11974807474787882,0.457771164021164,0.5960046897546898,0.16666666666666666,0.28320998993000485,0.22352026550336476,0.5527599702519261,0.6051506955587891,0.471970674973806,0.2623704798289007,0.1487772788947347,0.5453869047619049,0.6783125633419878,0.4027777777777778,0.2834930506023099,0.21351688583975872,0.5257898496710591,0.5810296181731296,0.4409646912784083,0.2597866922250364,0.12826413095051964,0.5555390211640212,0.6704094628674,0.4556489262371616,0.28014053039061143,0.24459969356935019,0.45184054125613654,0.5029986409419339,0.4218935201225405,0.2721849545994453,0.12539966736831948,0.46374834656084657,0.5832846143507908,0.42051282051282046,0.2560906828951614,0.13391959166058792,0.47035747910249925,0.5050767390128987,0.3472205550062615,0.2752327578574587,0.1296592965777864,0.5928323412698413,0.6520919478902673,0.303030303030303,0.25707289796968513,0.14658408266489115,0.5081401821593868,0.5611154662249328,0.45242422123888953,0.2617737960123692,0.13211626537821652,0.4976190476190476,0.6764192698269618,0.4322523881347411,0.2655764937780108,0.15740930144498527,0.483243049983975,0.5353138212064129,0.3044605286227755,0.2542790545456755,0.07693095653954107,0.4500496031746032,0.6092390552831638,0.16666666666666666,0.265985685931654,0.15780835249615116,0.4745006261944137,0.5289108361778316,0.3418638296561075,0.2563151642435053,0.07969634637626574,0.4641203703703704,0.632739747221494,0.20833333333333331,0.27005226941540383,0.17859161820413108
SIEMENS,488,38,8,0.5715365932699348,0.593021804114793,0.3065525559711606,0.25463849342649036,0.11581605556431464,0.6458333333333334,0.8112591575091574,0.6432748538011696,0.22041960844586575,0.21303580505014114,0.4841071346347444,0.5184902989287343,0.4628317469561676,0.26238618949079273,0.12951239935320974,0.37916666666666665,0.6843159155659155,0.4722222222222222,0.28045817542430707,0.26270198866990147,0.5441060340945585,0.6007889564939171,0.400773259495369,0.2739269615884154,0.160580718394375,0.50625,0.7817696192696193,0.6031746031746031,0.319431462430828,0.334506654716241,0.5229402957268477,0.5428780360714306,0.46633677171572246,0.2573138665710891,0.12823299703354077,0.4875,0.6778357753357753,0.6727272727272727,0.25386481434837815,0.25269352187080657,0.4803727705572671,0.5057995451089833,0.39490884633084355,0.2792284997931481,0.152171679874676,0.6770833333333333,0.8286599511599511,0.7727272727272727,0.2176827683956759,0.16666664488318855,0.5120187807573391,0.5296505811948097,0.506126602292211,0.2614104140363943,0.0994289164046816,0.4125,0.6923076923076923,0.6527777777777778,0.23862245940419557,0.20631332892373513,0.49807823599337026,0.5415450283874956,0.4397667167542744,0.27036150523169533,0.1797406565122746,0.35833333333333334,0.6952418414918415,0.521978021978022,0.28195729054160046,0.20995301609348443,0.4720490878300484,0.5100015554629113,0.42953862983836166,0.2926945126020752,0.19315862198897552,0.40625,0.696749777999778,0.55,0.3579728807491844,0.3733052678241532,0.5212777016698165,0.5280442179863292,0.4604736527699176,0.2620314052667825,0.13757309403308593,0.41250000000000003,0.7091117216117215,0.6655518394648829,0.2460559358807888,0.3199389424460567,0.5402809637933794,0.5430479323725735,0.4247504523189621,0.2615918259127872,0.13140577068259893,0.6916666666666667,0.8458333333333333,0.37662337662337664,0.24212357511505048,0.2817984354022489,0.4973624615008306,0.5384859944101192,0.4708354735251651,0.2584111277269603,0.12716612372456906,0.5208333333333334,0.7313649776149775,0.6432748538011696,0.2389276549935515,0.26548463427113905,0.5278620509738385,0.5648967041515551,0.4046052631578947,0.2537929361644099,0.09695934559337763,0.625,0.7695924908424908,0.7984189723320159,0.23426076767482515,0.19784731591113533,0.5627592949726408,0.5856572670963553,0.40156641604010024,0.2570169986349967,0.12534557063639773,0.6041666666666667,0.7445924908424908,0.7681159420289855,0.23463947501293264,0.15250452379838406
SOLARINDS,488,44,8,0.5132153540077647,0.5688450660292209,0.3708204417544468,0.2907459301561708,0.20296651555753104,0.6111111111111112,0.627020202020202,0.6153846153846154,0.24171350347992204,0.05714493338054706,0.4675348295884011,0.5376189767598085,0.31516504509307386,0.2852486532013825,0.19155958230028935,0.5833333333333334,0.5728535353535353,0.0,0.2524777466258452,0.17486851003893228,0.4973632879603862,0.5363339305443884,0.43079688009123496,0.3211759110065265,0.2254965713100296,0.5833333333333335,0.673941798941799,0.6153846153846154,0.2534322809430751,0.21274312630482278,0.5301322107125679,0.5574908957936204,0.45696702800361333,0.28449074764672966,0.1949486921014919,0.5,0.5,0.6666666666666666,0.2523754488847196,0.0487385769665013,0.4840676106301106,0.5194795630353435,0.5361299713345588,0.31030005029109037,0.22431350302849495,0.5,0.5,0.6666666666666666,0.25,0.0,0.477956039186508,0.5132847701726899,0.28322452636968765,0.302876371145377,0.20225447782017214,0.4583333333333333,0.5,0.5,0.2616279034131718,0.1292858942403245,0.5205206561791382,0.5539525173570226,0.39549726807440055,0.2763696944096281,0.17553595718401363,0.6666666666666667,0.6453703703703705,0.4444444444444444,0.24137257008453783,0.0989924850557195,0.5013984176372569,0.5524088890437271,0.38002161646149774,0.28729888547566285,0.19178764845733973,0.3888888888888889,0.4678932178932179,0.5333333333333333,0.25235665777525407,0.08902048221657866,0.5334636423224592,0.5533354871053628,0.4517358925477325,0.27321163380553054,0.1802762470814837,0.5277777777777779,0.5092592592592593,0.5714285714285714,0.24751162525188156,0.024085821053193308,0.5440597447154367,0.5559555895669799,0.4266429539295393,0.28733900447923977,0.20111801809120364,0.5833333333333333,0.5476190476190477,0.6153846153846154,0.24580670051331335,0.05148119080658361,0.5110627829098812,0.5797613159722308,0.39170605876922243,0.299545092292309,0.22473107665969383,0.7500000000000001,0.6746031746031745,0.4444444444444444,0.24407317594747524,0.04583169260765847,0.504879779405449,0.5691067952954612,0.37925627240143367,0.27118103438423186,0.1630265881842426,0.6111111111111112,0.6537037037037037,0.6153846153846154,0.24853266681542088,0.07601712696666141,0.5151372220289632,0.5564593969534846,0.4045828821894015,0.27359731369723195,0.17131187908528514,0.5833333333333334,0.6446127946127946,0.6666666666666666,0.24860994682455362,0.07551019466811491
SUNPHARMA,488,53,8,0.5956083173677942,0.6064816779230605,0.366023013273301,0.2720193651950265,0.18523823568821784,0.47420634920634913,0.48707253394753397,0.3386243386243386,0.307949311883054,0.2897721032837957,0.5136623450200362,0.5539863949176522,0.3481213462615046,0.2837452189234251,0.2014811874078079,0.5103174603174604,0.5166372978872978,0.3386243386243386,0.2526319408950224,0.17982428039490514,0.5132529514049721,0.5442400857354699,0.3498622577851346,0.29435805247545466,0.22346841486179786,0.5023809523809524,0.5103773541273541,0.474025974025974,0.28003819416486586,0.2885626077323247,0.5645466778533821,0.54807364329838,0.4665311206608368,0.27303292573838545,0.19192684860060905,0.6480158730158729,0.5956349206349206,0.6022544283413849,0.2626205677694081,0.2374996567633546,0.46955047405196215,0.4831138690629867,0.33034619437732143,0.2789991215112319,0.18344805837147946,0.4148809523809524,0.42140903078403075,0.43188405797101453,0.25301299148542733,0.1725707449192324,0.46471430203220615,0.47405512915552295,0.4144572629484626,0.27875326663362066,0.17289897107987562,0.4392857142857143,0.40128968253968256,0.42236024844720493,0.26397405522338896,0.1388406500358924,0.5549701468991883,0.5907423154144785,0.4042963281645463,0.28029739613666305,0.20821782035649736,0.47182539682539687,0.4923368298368298,0.42236024844720493,0.254299753990183,0.14851839104058148,0.5715579128633248,0.583914850126698,0.3408520930895952,0.2763681537102954,0.19212177284931667,0.4218253968253968,0.47885378510378507,0.43823326432022086,0.2610622012675344,0.19335720294473965,0.5482320253310228,0.5338495321278308,0.41426284235930516,0.2698716593882464,0.16025724334294827,0.4706349206349207,0.4160548941798942,0.42236024844720493,0.25650210263069356,0.2019812629113059,0.5796466413370001,0.5733208917230799,0.3806647792671711,0.2732994476048439,0.19045509471758343,0.47837301587301595,0.500784632034632,0.2735042735042735,0.25714200264496667,0.1778320943825066,0.5250178058331254,0.5526684963391695,0.3600566874487069,0.28200394264300255,0.18429065086596075,0.47182539682539676,0.47507758445258447,0.37566137566137564,0.3011487964242475,0.30230518443243926,0.5554724750702977,0.5659864912011079,0.29072429316769866,0.26678431805617947,0.1663020212112782,0.42301587301587307,0.4735615079365079,0.42236024844720493,0.25312939547911806,0.1467819912036753,0.5318066776987517,0.5504239396163269,0.30113429956156057,0.2647938571799454,0.17485453138507204,0.42619047619047623,0.48601942039442037,0.42236024844720493,0.25341620165529233,0.1675106435908638
TATACONSUM,488,47,8,0.5276834351208065,0.5418824428822799,0.3773284810539617,0.2718582301177501,0.1958392824167629,0.4915674603174603,0.5613688394938395,0.3261749144102085,0.2807323989505189,0.28481563401566073,0.5308086001372326,0.5656710676971626,0.25043683474093736,0.259250948272576,0.13360249264532437,0.6121031746031745,0.6371429496429496,0.12121212121212122,0.2718246378395905,0.23872115393474114,0.4615039269903232,0.49326248159028124,0.39043022031483654,0.28581097247476767,0.14990624173899805,0.3199404761904762,0.42212972212972205,0.3057644110275689,0.37297160431264714,0.3736559649856274,0.48161573935447555,0.4808787334924044,0.3834358350881215,0.274070005771163,0.1686485743493975,0.517609126984127,0.5291049228549228,0.2804232804232804,0.2810327628911877,0.281647519362683,0.523963063486264,0.5202350589876443,0.33613924470697554,0.2558684597546127,0.11846208029809524,0.5307539682539683,0.5489354395604396,0.2333333333333333,0.2676061717841592,0.2185355300989208,0.5298658622487897,0.5068087967566646,0.34821570332057317,0.2621618405705902,0.13150788317014162,0.6190476190476191,0.5365995115995116,0.2333333333333333,0.26326323090499937,0.21048946334263674,0.4862722911437649,0.5525755562950947,0.2800189393939394,0.2614202192162365,0.12557827974701746,0.36855158730158727,0.5095485532985533,0.0,0.3034441575699391,0.2984794162879017,0.4750499909155119,0.5131051185328301,0.29702100026773604,0.2632150666013653,0.1270776301442408,0.30654761904761907,0.45153259438973725,0.1111111111111111,0.32561985423249123,0.37517664185132366,0.49373498588985554,0.5102007914098641,0.43351251392234996,0.267308312943793,0.1587975840420551,0.3911210317460317,0.4411599974099974,0.32857142857142857,0.291969743433837,0.3064859138713579,0.5108226008748273,0.5200847437595992,0.39618800326759246,0.26648803906503293,0.16972008499917124,0.4915674603174603,0.5031549469049469,0.26851851851851855,0.30341150549797646,0.34032733219791694,0.539916949808146,0.5611597278259446,0.3449174063092687,0.2676519658848072,0.16717320450072265,0.5153769841269841,0.5748712101390673,0.2905242905242905,0.2827556609294903,0.2377077431568402,0.530198386562863,0.5572557497557534,0.30722216130270297,0.25539198703052224,0.10360321144196184,0.40327380952380953,0.5197305174983745,0.2333333333333333,0.2730979784140097,0.22360775747299466,0.5373902545381234,0.5544386932447032,0.36449867062408275,0.2560398432151556,0.12349676606228159,0.4548611111111111,0.5576743692815122,0.2333333333333333,0.2731419986769495,0.24322030175561796
TATAPOWER,488,55,8,0.5889475549916474,0.5901988632785019,0.46630693581780536,0.29141462984157324,0.22280160118317827,0.5259778911564625,0.5822709532530961,0.4166666666666667,0.3648389621915526,0.3574083771598781,0.5502655568474066,0.5791525121051115,0.3726818251849856,0.2695334429065804,0.17090366562546994,0.6460884353741497,0.6617970158148729,0.40740740740740744,0.27382359513513355,0.2816996189555415,0.5063400113183059,0.5432757633804546,0.46170213885731126,0.2780940536411962,0.16969951873993344,0.47517006802721085,0.5455224008795437,0.39444444444444454,0.29470085979647137,0.27064273210854434,0.5243453167013287,0.5215708254181434,0.4267830174368137,0.2896711478541173,0.18361168593173763,0.4904761904761905,0.5298943819952223,0.404040404040404,0.3384993956813131,0.2544585735592504,0.45660936900792953,0.48659083563622746,0.4193373435796345,0.287344313775638,0.19271650189831885,0.3955144557823129,0.531519869019869,0.50997150997151,0.29940864688326013,0.2603697178615759,0.4987740288196271,0.5138475111188259,0.46003252483516055,0.2588179048638348,0.12297537301309205,0.4154761904761905,0.5160597572362278,0.4166666666666667,0.2705411459850228,0.173207061041717,0.4868811932899041,0.5316542090256007,0.3520296512719422,0.2754798558750303,0.17009652126039815,0.6784863945578231,0.7303113553113553,0.40740740740740744,0.275275766023889,0.1973261037725855,0.47943919718946226,0.5083434171932018,0.4105632339622274,0.27075186753675595,0.1620663397218732,0.4830994897959184,0.5479048563869992,0.42512077294685985,0.2838317398452082,0.2543070596340777,0.4797449932230017,0.5041968835776418,0.37772307746940065,0.30218320736302473,0.20140615806082118,0.4785714285714286,0.5200119325119325,0.404040404040404,0.3169070297747542,0.27079041066601867,0.4958765263380622,0.514443443882867,0.376386268919001,0.2985320330575205,0.20959461042581162,0.3834608843537415,0.5541534562542966,0.404040404040404,0.3064429865440763,0.2810974000373562,0.596845289487637,0.601572056982477,0.46077122153209105,0.277022889253389,0.21336773750708438,0.6065901360544218,0.6778539582111011,0.42512077294685985,0.31379958883808207,0.3071104294288087,0.5652392854577284,0.5940442087779076,0.40057027366124875,0.26102908133396713,0.1231164643793096,0.46267006802721083,0.5910849567099566,0.4166666666666667,0.27788109976909897,0.19252682364070006,0.49504420027551505,0.5468519672647072,0.3949273785446694,0.2674014715418043,0.1383339158511423,0.36505102040816323,0.5110058922558922,0.404040404040404,0.29317547762198787,0.21126807475775009
TATASTEEL,488,73,8,0.4802931465157082,0.5290231020870919,0.4475117317367514,0.2658975302784335,0.1569296754086833,0.599491341991342,0.6065328634214083,0.47159090909090906,0.2392846701282098,0.16753238477052818,0.4964092976892118,0.5463903389365671,0.3387153966141436,0.2631144426474684,0.11511702779237806,0.5289448051948052,0.5740635749914,0.45199430199430196,0.2535450735230771,0.1486878336670967,0.508607334206248,0.5391036458393038,0.4216363194914383,0.2892331895670267,0.16119468613151738,0.48883116883116884,0.47834897969355206,0.381578947368421,0.34748770079977603,0.30106884693056374,0.5063815298051935,0.5264320706659107,0.5168296450905145,0.28377423152387526,0.19504172974061007,0.5011525974025974,0.535690595470491,0.4464285714285714,0.2885723095415147,0.29915309211304114,0.5028318449371982,0.5291692087953801,0.3589582208226276,0.2671153048314379,0.12166069252520774,0.4522186147186148,0.44467349718994453,0.4580071974808817,0.27978451708838065,0.23118637025076783,0.45319057862321593,0.48914113711801693,0.5007402977139819,0.271723882150548,0.1827593330427331,0.519629329004329,0.46812742812742814,0.515993265993266,0.2505648996101705,0.13369025438968685,0.49743699295068333,0.5588224702987374,0.40036041282267676,0.2722103471691582,0.14183195128854484,0.6850487012987013,0.724125976148035,0.4305555555555555,0.2413933258092109,0.10264856015840618,0.512797290908019,0.5824248176537798,0.47348256427306656,0.26567431825616206,0.14776883791111373,0.5328679653679654,0.5634665103415104,0.5274122807017544,0.2767096565564343,0.17850038699037668,0.5008446997696866,0.5424418113449797,0.46950920392178486,0.2730976230363369,0.16179465570707893,0.45793831168831167,0.5147077258754891,0.3416666666666667,0.27523135694234757,0.2355088210963701,0.5153872049637528,0.5588915462416922,0.3987955300465269,0.27121134492833615,0.14416749216658226,0.5069372294372294,0.5031132030164538,0.36026936026936024,0.271770080664838,0.198639708431866,0.48280253922524563,0.5208455885175685,0.3785728585728586,0.26944953876461164,0.16720761869903195,0.6294913419913419,0.6192114348499798,0.5004370629370629,0.24412856722354254,0.17046435299766832,0.4782234884020177,0.5205531419872861,0.3146400815527058,0.25335407568250506,0.06639403446775026,0.552478354978355,0.5479584601254008,0.40723905723905723,0.2587426333215195,0.14008508357080374,0.47508454503429554,0.518867913649379,0.392099821453437,0.2544388165282572,0.0914278411747422,0.5612175324675324,0.5594834120504109,0.42592592592592593,0.24773105456079547,0.1372895584238178
