r2,mae,rmse,spearman,spearman_p,auc_vol_high,fold,variant,n_test,fusion_weight_ts
0.1467894504589844,0.01110725235079418,0.016587670272410353,0.3892789628617881,1.3493455772241574e-147,0.5817223894983703,34,numeric_only,4076,
0.10787372444342513,0.009711750140310147,0.012747323541196358,0.41680721305869084,1.675531779778732e-167,0.5730799329782719,35,numeric_only,3990,
0.13274602913968114,0.010028980412985337,0.013577848304128833,0.4194945686128573,7.289635684105588e-170,0.5908035218707877,36,numeric_only,3990,
0.19806888482290153,0.009112779430110487,0.01247814775715502,0.41656788692449215,2.7127533039693183e-167,0.6162914723999338,37,numeric_only,3990,
0.166438358199811,0.011666546164960188,0.02308052280928136,0.3580209277152005,5.741067782771333e-121,0.6000061516154747,38,numeric_only,3990,
0.29185141958921457,0.008012300979696947,0.011231267942553847,0.4000023404478049,3.320678986395817e-135,0.6180443656676335,39,numeric_only,3515,
0.07592562797351077,0.008526890153858909,0.015801462135250962,0.4085051374699952,2.423059683782284e-160,0.6292165400220714,40,numeric_only,3990,
0.17815298839531402,0.008274139970961979,0.011939244845321337,0.37314134049303616,1.8418608159814804e-135,0.6077304876649736,41,numeric_only,4095,
0.2238706581292329,0.008131936348559134,0.011843392973083414,0.4358957523771112,1.1251634181539938e-186,0.6324867475988374,42,numeric_only,4032,
0.27630748254409343,0.009194332123532264,0.015217688561250555,0.5020463866162559,2.3420473969653946e-244,0.6701266689011788,43,numeric_only,3840,
0.16598283631666588,0.010002530089752798,0.015790396107720345,0.4140210315274229,6.063425276950844e-159,0.6251571200629649,44,numeric_only,3840,
0.11479519117419257,0.009773544203114983,0.015320207107909954,0.4029526237097413,3.4627903263856224e-146,0.5966631621791489,45,numeric_only,3744,
0.1826201617878328,0.013216913153925508,0.024974558064451518,0.35340861039283744,2.353588638318149e-113,0.5734699025140202,46,numeric_only,3840,
0.10386646269821931,0.009285968788576121,0.013803955870162461,0.3329065455005327,6.0762288658111705e-105,0.583312868321487,47,numeric_only,4032,
0.07023007511692303,0.009412204843986671,0.01306306812978926,0.3407595651095128,1.2547890373871513e-102,0.5689905843454938,48,numeric_only,3751,
0.1298631962031681,0.009866906649454452,0.014624805318804343,0.30077710848608663,5.9185224366689126e-86,0.5454532804755992,49,numeric_only,4074,
