roc_auc,pr_auc,f1,brier,ece,n_samples,pos_rate,reliability_slope,reliability_intercept,n,fold,variant,subset
0.46653577661431067,0.4064444405254371,0.0,0.24826969228966914,0.005187951474264185,431,0.443155437707901,2.300599277139653,-0.5721511323114862,431,2,gb_M2_visual,filing
0.49495067194904063,0.43883816767519235,0.0,0.24763834499513457,0.014312538620484722,1117,0.45120859146118164,4.370980191466218,-1.4813230088545701,1117,2,gb_M2_visual,no_filing
0.5030236069058002,0.4655333180420479,0.0,0.24715804000456137,0.004581451659054492,1548,0.4489664137363434,1.0,0.0,1548,2,gb_M3_text,all
0.5231893542757416,0.45715430191139733,0.0,0.24654738899177572,0.0006009243646604712,431,0.443155437707901,1.0,0.0,431,2,gb_M3_text,filing
0.49697849504130087,0.46802868799882547,0.0,0.24739366273196567,0.0061173416449716855,1117,0.45120859146118164,1.0,0.0,1117,2,gb_M3_text,no_filing
0.533598724771648,0.48579031362555447,0.0028735632183908046,0.2465853658307066,0.011399849795770797,1548,0.4489664137363434,1.0382279801362138,-0.005636734797331344,1548,2,lr_early_M1M2,all
0.5412739965095986,0.4931053354413024,0.010416666666666666,0.2456878720895269,0.00624820350884275,431,0.443155437707901,-0.16517364018570002,0.5139989174557071,431,2,lr_early_M1M2,filing
0.5300985266319688,0.48505537696444434,0.0,0.2469316682500875,0.014424759559246207,1117,0.45120859146118164,1.4909182661802884,-0.20154670252123497,1117,2,lr_early_M1M2,no_filing
0.49327890559767895,0.4510299513533632,0.0,0.24742238471614328,0.00520603265113756,1548,0.4489664137363434,1.0,0.0,1548,2,gb_early_M1M2,all
0.5030104712041885,0.45601541714748567,0.0,0.24676807138004045,0.0006101563010996736,431,0.443155437707901,1.0,0.0,431,2,gb_early_M1M2,filing
0.4899094357699578,0.4499646073828094,0.0,0.24767485476794304,0.0074502218085233385,1117,0.45120859146118164,1.0,0.0,1117,2,gb_early_M1M2,no_filing
0.5397707625224557,0.4889475368075983,0.017069701280227598,0.24634907931611397,0.013091470484158494,1548,0.4489664137363434,3.0407387219718154,-0.8213711961842609,1548,2,lr_early_all,all
0.5542975567190227,0.4974482469382602,0.020618556701030927,0.24518733130365733,0.01455136145309529,431,0.443155437707901,1.3000529695636651,-0.11489708574455726,431,2,lr_early_all,filing
0.5348727310391258,0.48799796824707214,0.015717092337917484,0.2467973455590583,0.012528174972356549,1117,0.45120859146118164,3.4677093103445498,-0.9974907947764404,1117,2,lr_early_all,no_filing
0.5273482503563386,0.4774224571039122,0.08835341365461848,0.24659195552006058,0.004623674278393688,1548,0.4489664137363434,1.450817085398364,-0.1587942438673754,1548,2,gb_early_all,all
0.518989965095986,0.4575252449094265,0.020618556701030927,0.24694524325010947,0.003764910513428261,431,0.443155437707901,0.9446007503860062,0.026993650900065613,431,2,gb_early_all,filing
0.5316699681503922,0.4870585104811548,0.11211573236889692,0.2464556376940525,0.006773088311768972,1117,0.45120859146118164,1.335045014800124,-0.10340809838772813,1117,2,gb_early_all,no_filing
0.4988032083125996,0.45652984727814416,0.0,0.2476042461740884,0.007554423463036982,1548,0.4489664137363434,1.5677757139557642,-0.24338349521415115,1548,2,late_M1M2,all
0.5072643979057592,0.4837144736390399,0.0,0.2465605857927663,0.0036683068858379287,431,0.443155437707901,1.0,0.0,431,2,late_M1M2,filing
0.49422564022890286,0.4471473530432297,0.0,0.24800694771782145,0.009491403977762106,1117,0.45120859146118164,0.4710787044460922,0.24312501418719418,1117,2,late_M1M2,no_filing
0.49612286723961985,0.4538661164540515,0.0,0.24742902787932722,0.005413281398770731,1548,0.4489664137363434,1.0,0.0,1548,2,late_all,all
